Data transakcji,Kategoria,Produkt,Liczba,Cena,Wartość
2018-08-04 11:47:47,Elektronika,Laptop,3,2500,7500
2018-08-01 07:43:45,Elektronika,Laptop,2,2500,5000
2018-08-22 07:54:13,Elektronika,Laptop,5,2500,12500
2018-08-23 01:13:25,Elektronika,Laptop,3,2500,7500
2018-08-03 05:23:27,Elektronika,Laptop,4,2500,10000
2018-09-07 13:59:24,Elektronika,Laptop,3,2500,7500
2018-09-15 09:53:10,Elektronika,Laptop,2,2500,5000
2018-09-17 19:21:59,Elektronika,Laptop,2,2500,5000
2018-09-06 23:55:55,Elektronika,Laptop,4,2500,10000
2018-09-08 18:40:15,Elektronika,Laptop,5,2500,12500
2018-09-18 09:47:56,Elektronika,Laptop,3,2500,7500
2018-09-26 16:46:55,Elektronika,Laptop,2,2500,5000
2018-09-24 00:25:49,Elektronika,Laptop,5,2500,12500
2018-09-02 17:51:24,Elektronika,Laptop,3,2500,7500
2018-09-22 17:12:23,Elektronika,Laptop,1,2500,2500
2018-10-14 05:39:45,Elektronika,Laptop,2,2500,5000
2018-10-06 10:29:44,Elektronika,Laptop,4,2500,10000
2018-10-16 01:31:17,Elektronika,Laptop,3,2500,7500
2018-10-26 11:01:24,Elektronika,Laptop,1,2500,2500
2018-10-24 08:53:30,Elektronika,Laptop,4,2500,10000
2018-10-22 02:03:21,Elektronika,Laptop,5,2500,12500
2018-10-04 23:31:52,Elektronika,Laptop,2,2500,5000
2018-10-04 14:15:30,Elektronika,Laptop,2,2500,5000
2018-10-19 23:12:42,Elektronika,Laptop,3,2500,7500
2018-10-01 00:29:18,Elektronika,Laptop,5,2500,12500
2018-11-16 00:13:03,Elektronika,Laptop,4,2500,10000
2018-11-14 20:10:58,Elektronika,Laptop,4,2500,10000
2018-11-27 14:31:10,Elektronika,Laptop,4,2500,10000
2018-11-01 15:10:11,Elektronika,Laptop,4,2500,10000
2018-11-13 01:18:38,Elektronika,Laptop,2,2500,5000
2018-11-17 07:58:24,Elektronika,Laptop,5,2500,12500
2018-11-11 19:32:03,Elektronika,Laptop,1,2500,2500
2018-11-19 06:18:05,Elektronika,Laptop,4,2500,10000
2018-11-03 01:37:53,Elektronika,Laptop,3,2500,7500
2018-11-07 13:34:50,Elektronika,Laptop,3,2500,7500
2018-12-06 13:22:53,Elektronika,Laptop,1,2500,2500
2018-12-03 21:07:34,Elektronika,Laptop,4,2500,10000
2018-12-06 13:23:03,Elektronika,Laptop,2,2500,5000
2018-12-01 23:59:54,Elektronika,Laptop,2,2500,5000
2018-12-05 05:23:47,Elektronika,Laptop,5,2500,12500
2018-12-14 23:11:23,Elektronika,Laptop,3,2500,7500
2018-12-05 12:22:03,Elektronika,Laptop,3,2500,7500
2018-12-09 19:54:58,Elektronika,Laptop,3,2500,7500
2018-12-03 20:05:33,Elektronika,Laptop,5,2500,12500
2018-12-11 04:18:13,Elektronika,Laptop,5,2500,12500
2019-01-08 01:12:31,Elektronika,Laptop,2,2500,5000
2019-01-25 11:18:40,Elektronika,Laptop,2,2500,5000
2019-01-01 15:27:02,Elektronika,Laptop,2,2500,5000
2019-01-22 04:16:45,Elektronika,Laptop,1,2500,2500
2019-01-24 00:25:21,Elektronika,Laptop,5,2500,12500
2019-01-25 07:12:02,Elektronika,Laptop,1,2500,2500
2019-01-05 19:05:23,Elektronika,Laptop,1,2500,2500
2019-01-21 03:31:07,Elektronika,Laptop,2,2500,5000
2019-01-26 12:52:19,Elektronika,Laptop,5,2500,12500
2019-01-20 09:04:39,Elektronika,Laptop,4,2500,10000
2019-02-16 07:43:28,Elektronika,Laptop,2,2500,5000
2019-02-25 03:49:06,Elektronika,Laptop,3,2500,7500
2019-02-15 06:46:47,Elektronika,Laptop,2,2500,5000
2019-02-26 13:25:31,Elektronika,Laptop,1,2500,2500
2019-02-21 19:59:26,Elektronika,Laptop,3,2500,7500
2019-02-21 00:30:54,Elektronika,Laptop,2,2500,5000
2019-02-17 14:10:27,Elektronika,Laptop,3,2500,7500
2019-02-10 01:59:57,Elektronika,Laptop,4,2500,10000
2019-02-02 19:03:27,Elektronika,Laptop,2,2500,5000
2019-02-19 17:37:30,Elektronika,Laptop,2,2500,5000
2019-03-22 06:40:19,Elektronika,Laptop,2,2500,5000
2019-03-14 18:56:49,Elektronika,Laptop,5,2500,12500
2019-03-16 14:34:44,Elektronika,Laptop,2,2500,5000
2019-03-16 22:50:03,Elektronika,Laptop,5,2500,12500
2019-03-15 17:28:59,Elektronika,Laptop,3,2500,7500
2019-03-18 22:43:58,Elektronika,Laptop,1,2500,2500
2019-03-09 06:08:36,Elektronika,Laptop,4,2500,10000
2019-03-20 00:00:31,Elektronika,Laptop,5,2500,12500
2019-03-24 08:19:51,Elektronika,Laptop,3,2500,7500
2019-03-15 16:56:29,Elektronika,Laptop,1,2500,2500
2019-04-23 01:42:09,Elektronika,Laptop,2,2500,5000
2019-04-12 21:36:22,Elektronika,Laptop,5,2500,12500
2019-04-12 07:10:28,Elektronika,Laptop,2,2500,5000
2019-04-10 08:26:57,Elektronika,Laptop,5,2500,12500
2019-04-20 16:42:35,Elektronika,Laptop,5,2500,12500
2019-04-08 04:27:49,Elektronika,Laptop,2,2500,5000
2019-04-02 19:29:14,Elektronika,Laptop,3,2500,7500
2019-04-25 15:22:10,Elektronika,Laptop,2,2500,5000
2019-04-12 13:54:35,Elektronika,Laptop,2,2500,5000
2019-04-03 17:15:12,Elektronika,Laptop,2,2500,5000
2019-05-17 21:36:35,Elektronika,Laptop,3,2500,7500
2019-05-08 23:49:21,Elektronika,Laptop,2,2500,5000
2019-05-05 17:31:35,Elektronika,Laptop,5,2500,12500
2019-05-23 04:49:10,Elektronika,Laptop,3,2500,7500
2019-05-07 14:20:07,Elektronika,Laptop,1,2500,2500
2019-05-17 21:58:59,Elektronika,Laptop,2,2500,5000
2019-05-14 16:21:27,Elektronika,Laptop,1,2500,2500
2019-05-26 06:52:38,Elektronika,Laptop,1,2500,2500
2019-05-15 11:23:04,Elektronika,Laptop,4,2500,10000
2019-05-25 13:55:54,Elektronika,Laptop,3,2500,7500
2019-06-25 17:50:36,Elektronika,Laptop,5,2500,12500
2019-06-02 19:07:52,Elektronika,Laptop,3,2500,7500
2019-06-13 01:35:07,Elektronika,Laptop,5,2500,12500
2019-06-12 21:57:38,Elektronika,Laptop,4,2500,10000
2019-06-10 22:24:45,Elektronika,Laptop,2,2500,5000
2019-06-26 00:24:00,Elektronika,Laptop,1,2500,2500
2019-06-22 05:37:06,Elektronika,Laptop,5,2500,12500
2019-06-25 06:41:24,Elektronika,Laptop,2,2500,5000
2019-06-15 16:08:37,Elektronika,Laptop,5,2500,12500
2019-06-09 22:06:47,Elektronika,Laptop,4,2500,10000
2019-07-04 15:35:19,Elektronika,Laptop,5,2500,12500
2019-07-04 10:30:38,Elektronika,Laptop,5,2500,12500
2019-07-25 13:23:40,Elektronika,Laptop,1,2500,2500
2019-07-24 04:39:02,Elektronika,Laptop,3,2500,7500
2019-07-27 09:14:09,Elektronika,Laptop,2,2500,5000
2019-07-02 14:21:35,Elektronika,Laptop,3,2500,7500
2019-07-11 08:54:24,Elektronika,Laptop,2,2500,5000
2019-07-13 10:13:10,Elektronika,Laptop,1,2500,2500
2019-07-21 08:03:55,Elektronika,Laptop,3,2500,7500
2019-07-17 21:55:56,Elektronika,Laptop,1,2500,2500
2019-08-09 01:36:20,Elektronika,Laptop,5,2500,12500
2019-08-01 08:26:10,Elektronika,Laptop,3,2500,7500
2019-08-05 17:27:30,Elektronika,Laptop,1,2500,2500
2019-08-12 21:06:59,Elektronika,Laptop,2,2500,5000
2019-08-16 17:26:36,Elektronika,Laptop,2,2500,5000
2019-08-01 20:56:01,Elektronika,Laptop,1,2500,2500
2019-08-07 22:14:08,Elektronika,Laptop,1,2500,2500
2019-08-23 10:41:05,Elektronika,Laptop,2,2500,5000
2019-08-03 08:18:07,Elektronika,Laptop,1,2500,2500
2019-08-12 18:54:51,Elektronika,Laptop,5,2500,12500
2019-09-13 04:03:27,Elektronika,Laptop,5,2500,12500
2019-09-16 16:23:31,Elektronika,Laptop,5,2500,12500
2019-09-25 22:10:00,Elektronika,Laptop,1,2500,2500
2019-09-13 16:35:54,Elektronika,Laptop,1,2500,2500
2019-09-20 22:52:01,Elektronika,Laptop,4,2500,10000
2019-09-21 19:20:54,Elektronika,Laptop,5,2500,12500
2019-09-17 17:45:48,Elektronika,Laptop,3,2500,7500
2019-09-06 08:20:38,Elektronika,Laptop,5,2500,12500
2019-09-22 06:52:08,Elektronika,Laptop,4,2500,10000
2019-09-04 23:28:16,Elektronika,Laptop,4,2500,10000
2019-10-02 19:51:40,Elektronika,Laptop,4,2500,10000
2019-10-20 07:02:22,Elektronika,Laptop,2,2500,5000
2019-10-02 00:33:30,Elektronika,Laptop,1,2500,2500
2019-10-21 14:04:51,Elektronika,Laptop,4,2500,10000
2019-10-20 02:37:23,Elektronika,Laptop,4,2500,10000
2019-10-23 04:27:49,Elektronika,Laptop,2,2500,5000
2019-10-13 01:48:57,Elektronika,Laptop,3,2500,7500
2019-10-04 07:46:54,Elektronika,Laptop,2,2500,5000
2019-10-17 19:48:50,Elektronika,Laptop,3,2500,7500
2019-10-10 05:08:03,Elektronika,Laptop,4,2500,10000
2019-11-23 03:33:58,Elektronika,Laptop,5,2500,12500
2019-11-10 05:46:54,Elektronika,Laptop,4,2500,10000
2019-11-26 12:39:03,Elektronika,Laptop,4,2500,10000
2019-11-27 15:01:32,Elektronika,Laptop,4,2500,10000
2019-11-09 05:36:11,Elektronika,Laptop,1,2500,2500
2019-11-26 06:48:12,Elektronika,Laptop,4,2500,10000
2019-11-25 16:33:10,Elektronika,Laptop,1,2500,2500
2019-11-15 21:35:33,Elektronika,Laptop,3,2500,7500
2019-11-18 08:54:32,Elektronika,Laptop,5,2500,12500
2019-11-01 08:57:30,Elektronika,Laptop,5,2500,12500
2019-12-01 06:25:39,Elektronika,Laptop,5,2500,12500
2019-12-24 08:53:28,Elektronika,Laptop,5,2500,12500
2019-12-12 21:01:19,Elektronika,Laptop,2,2500,5000
2019-12-07 17:44:48,Elektronika,Laptop,5,2500,12500
2019-12-16 20:59:58,Elektronika,Laptop,1,2500,2500
2019-12-15 03:45:12,Elektronika,Laptop,1,2500,2500
2019-12-23 03:55:46,Elektronika,Laptop,4,2500,10000
2019-12-10 23:18:28,Elektronika,Laptop,2,2500,5000
2019-12-25 04:43:05,Elektronika,Laptop,3,2500,7500
2019-12-08 17:35:42,Elektronika,Laptop,5,2500,12500
2020-01-26 19:53:03,Elektronika,Laptop,1,2500,2500
2020-01-01 00:01:15,Elektronika,Laptop,3,2500,7500
2020-01-07 16:53:37,Elektronika,Laptop,3,2500,7500
2020-01-21 18:23:18,Elektronika,Laptop,5,2500,12500
2020-01-06 15:41:09,Elektronika,Laptop,4,2500,10000
2020-01-13 08:12:48,Elektronika,Laptop,5,2500,12500
2020-01-04 05:45:17,Elektronika,Laptop,4,2500,10000
2020-01-13 18:12:22,Elektronika,Laptop,4,2500,10000
2020-01-12 13:48:04,Elektronika,Laptop,4,2500,10000
2020-01-27 07:48:45,Elektronika,Laptop,1,2500,2500
2020-02-04 10:57:32,Elektronika,Laptop,2,2500,5000
2020-02-08 00:37:19,Elektronika,Laptop,1,2500,2500
2020-02-19 15:21:08,Elektronika,Laptop,2,2500,5000
2020-02-04 14:09:20,Elektronika,Laptop,1,2500,2500
2020-02-03 06:05:42,Elektronika,Laptop,3,2500,7500
2020-02-23 02:24:03,Elektronika,Laptop,4,2500,10000
2020-02-26 10:40:08,Elektronika,Laptop,5,2500,12500
2020-02-09 23:28:16,Elektronika,Laptop,2,2500,5000
2020-02-07 15:03:34,Elektronika,Laptop,5,2500,12500
2020-02-11 21:20:07,Elektronika,Laptop,5,2500,12500
2020-03-08 08:34:15,Elektronika,Laptop,4,2500,10000
2020-03-06 04:13:07,Elektronika,Laptop,4,2500,10000
2020-03-27 11:49:22,Elektronika,Laptop,5,2500,12500
2020-03-03 01:50:05,Elektronika,Laptop,1,2500,2500
2020-03-19 15:08:15,Elektronika,Laptop,5,2500,12500
2020-03-07 15:16:14,Elektronika,Laptop,4,2500,10000
2020-03-26 13:29:49,Elektronika,Laptop,3,2500,7500
2020-03-01 16:20:48,Elektronika,Laptop,4,2500,10000
2020-03-10 16:45:12,Elektronika,Laptop,3,2500,7500
2020-03-02 14:44:06,Elektronika,Laptop,3,2500,7500
2020-04-15 19:53:55,Elektronika,Laptop,3,2500,7500
2020-04-19 18:34:06,Elektronika,Laptop,1,2500,2500
2020-04-23 22:17:53,Elektronika,Laptop,1,2500,2500
2020-04-15 18:37:53,Elektronika,Laptop,3,2500,7500
2020-04-25 07:47:33,Elektronika,Laptop,3,2500,7500
2020-04-27 07:03:45,Elektronika,Laptop,3,2500,7500
2020-04-12 01:30:25,Elektronika,Laptop,4,2500,10000
2020-04-08 01:29:03,Elektronika,Laptop,4,2500,10000
2020-04-03 22:21:01,Elektronika,Laptop,5,2500,12500
2020-04-14 14:44:27,Elektronika,Laptop,1,2500,2500
2020-05-18 14:46:17,Elektronika,Laptop,1,2500,2500
2020-05-03 16:18:39,Elektronika,Laptop,3,2500,7500
2020-05-10 03:33:55,Elektronika,Laptop,5,2500,12500
2020-05-07 14:10:20,Elektronika,Laptop,5,2500,12500
2020-05-20 06:05:09,Elektronika,Laptop,3,2500,7500
2020-05-23 06:00:41,Elektronika,Laptop,1,2500,2500
2020-05-08 05:58:38,Elektronika,Laptop,5,2500,12500
2020-05-20 12:57:29,Elektronika,Laptop,4,2500,10000
2020-05-19 23:35:38,Elektronika,Laptop,3,2500,7500
2020-05-01 12:40:32,Elektronika,Laptop,1,2500,2500
2020-06-06 08:05:30,Elektronika,Laptop,5,2500,12500
2020-06-12 12:16:55,Elektronika,Laptop,1,2500,2500
2020-06-03 13:27:57,Elektronika,Laptop,5,2500,12500
2020-06-16 17:24:24,Elektronika,Laptop,5,2500,12500
2020-06-06 13:03:26,Elektronika,Laptop,5,2500,12500
2020-06-02 20:26:49,Elektronika,Laptop,1,2500,2500
2020-06-09 22:54:02,Elektronika,Laptop,4,2500,10000
2020-06-17 14:12:11,Elektronika,Laptop,3,2500,7500
2020-06-20 11:06:22,Elektronika,Laptop,2,2500,5000
2020-06-19 11:58:53,Elektronika,Laptop,2,2500,5000
2020-07-03 12:13:15,Elektronika,Laptop,3,2500,7500
2020-07-10 11:22:23,Elektronika,Laptop,2,2500,5000
2020-07-17 11:24:13,Elektronika,Laptop,3,2500,7500
2020-07-06 01:46:11,Elektronika,Laptop,3,2500,7500
2020-07-05 21:13:42,Elektronika,Laptop,5,2500,12500
2020-07-09 12:26:53,Elektronika,Laptop,4,2500,10000
2020-07-14 14:35:36,Elektronika,Laptop,2,2500,5000
2020-07-18 18:48:02,Elektronika,Laptop,1,2500,2500
2020-07-12 13:25:03,Elektronika,Laptop,4,2500,10000
2020-07-19 04:51:01,Elektronika,Laptop,3,2500,7500
2020-08-20 09:35:46,Elektronika,Laptop,1,2500,2500
2020-08-10 00:24:16,Elektronika,Laptop,2,2500,5000
2020-08-10 11:35:48,Elektronika,Laptop,1,2500,2500
2020-08-04 04:52:47,Elektronika,Laptop,4,2500,10000
2020-08-08 04:32:44,Elektronika,Laptop,5,2500,12500
2020-08-26 20:33:39,Elektronika,Laptop,3,2500,7500
2020-08-06 16:17:46,Elektronika,Laptop,1,2500,2500
2020-08-13 06:42:02,Elektronika,Laptop,2,2500,5000
2020-08-21 21:25:49,Elektronika,Laptop,4,2500,10000
2020-08-10 00:01:38,Elektronika,Laptop,2,2500,5000
2020-09-12 00:04:47,Elektronika,Laptop,2,2500,5000
2020-09-17 21:45:33,Elektronika,Laptop,4,2500,10000
2020-09-13 01:22:13,Elektronika,Laptop,1,2500,2500
2020-09-21 20:10:06,Elektronika,Laptop,1,2500,2500
2020-09-05 15:39:14,Elektronika,Laptop,1,2500,2500
2020-09-25 17:39:15,Elektronika,Laptop,2,2500,5000
2020-09-22 20:10:42,Elektronika,Laptop,2,2500,5000
2020-09-23 02:23:19,Elektronika,Laptop,3,2500,7500
2020-09-13 11:37:09,Elektronika,Laptop,3,2500,7500
2020-09-12 05:54:19,Elektronika,Laptop,1,2500,2500
2020-10-23 20:58:07,Elektronika,Laptop,4,2500,10000
2020-10-05 10:37:31,Elektronika,Laptop,1,2500,2500
2020-10-25 16:40:47,Elektronika,Laptop,3,2500,7500
2020-10-12 11:14:14,Elektronika,Laptop,2,2500,5000
2020-10-05 16:43:19,Elektronika,Laptop,3,2500,7500
2020-10-04 14:54:06,Elektronika,Laptop,4,2500,10000
2020-10-13 11:26:20,Elektronika,Laptop,4,2500,10000
2020-10-12 01:10:24,Elektronika,Laptop,2,2500,5000
2020-10-07 23:34:23,Elektronika,Laptop,2,2500,5000
2020-10-07 22:27:41,Elektronika,Laptop,1,2500,2500
2020-11-09 15:55:21,Elektronika,Laptop,4,2500,10000
2020-11-13 03:12:55,Elektronika,Laptop,2,2500,5000
2020-11-07 21:13:09,Elektronika,Laptop,2,2500,5000
2020-11-22 17:52:19,Elektronika,Laptop,3,2500,7500
2020-11-09 02:04:03,Elektronika,Laptop,1,2500,2500
2020-11-07 00:29:14,Elektronika,Laptop,2,2500,5000
2020-11-18 19:17:02,Elektronika,Laptop,2,2500,5000
2020-11-04 12:47:22,Elektronika,Laptop,3,2500,7500
2020-11-11 12:59:41,Elektronika,Laptop,2,2500,5000
2020-11-08 21:33:22,Elektronika,Laptop,3,2500,7500
2020-12-20 00:42:07,Elektronika,Laptop,1,2500,2500
2020-12-22 11:16:35,Elektronika,Laptop,2,2500,5000
2020-12-22 11:12:24,Elektronika,Laptop,5,2500,12500
2020-12-02 12:47:06,Elektronika,Laptop,2,2500,5000
2020-12-10 21:57:26,Elektronika,Laptop,1,2500,2500
2020-12-22 02:47:40,Elektronika,Laptop,2,2500,5000
2020-12-26 16:12:20,Elektronika,Laptop,3,2500,7500
2020-12-02 08:08:07,Elektronika,Laptop,5,2500,12500
2020-12-17 03:03:12,Elektronika,Laptop,5,2500,12500
2020-12-20 03:42:41,Elektronika,Laptop,3,2500,7500
2021-01-08 23:40:52,Elektronika,Laptop,4,2500,10000
2021-01-20 20:42:04,Elektronika,Laptop,4,2500,10000
2021-01-05 23:18:57,Elektronika,Laptop,4,2500,10000
2021-01-26 08:50:48,Elektronika,Laptop,2,2500,5000
2021-01-05 07:12:59,Elektronika,Laptop,5,2500,12500
2021-01-18 03:13:07,Elektronika,Laptop,3,2500,7500
2021-01-27 02:06:50,Elektronika,Laptop,2,2500,5000
2021-01-03 04:01:21,Elektronika,Laptop,2,2500,5000
2021-01-01 15:08:17,Elektronika,Laptop,5,2500,12500
2021-01-14 18:34:27,Elektronika,Laptop,1,2500,2500
2021-02-08 15:40:13,Elektronika,Laptop,1,2500,2500
2021-02-22 02:54:34,Elektronika,Laptop,5,2500,12500
2021-02-13 14:25:52,Elektronika,Laptop,2,2500,5000
2021-02-16 19:49:28,Elektronika,Laptop,3,2500,7500
2021-02-08 06:32:55,Elektronika,Laptop,3,2500,7500
2021-02-07 19:33:36,Elektronika,Laptop,5,2500,12500
2021-02-17 15:36:46,Elektronika,Laptop,5,2500,12500
2021-02-07 10:45:18,Elektronika,Laptop,2,2500,5000
2021-02-17 11:52:12,Elektronika,Laptop,5,2500,12500
2021-02-03 07:48:20,Elektronika,Laptop,4,2500,10000
2021-03-20 18:22:57,Elektronika,Laptop,3,2500,7500
2021-03-17 08:33:37,Elektronika,Laptop,3,2500,7500
2021-03-10 23:03:23,Elektronika,Laptop,5,2500,12500
2021-03-08 05:00:37,Elektronika,Laptop,3,2500,7500
2021-03-16 09:01:40,Elektronika,Laptop,1,2500,2500
2021-03-18 13:02:13,Elektronika,Laptop,3,2500,7500
2021-03-21 19:22:59,Elektronika,Laptop,2,2500,5000
2021-03-26 10:54:13,Elektronika,Laptop,4,2500,10000
2021-03-19 11:31:30,Elektronika,Laptop,5,2500,12500
2021-03-08 05:01:25,Elektronika,Laptop,1,2500,2500
2021-04-06 03:18:35,Elektronika,Laptop,2,2500,5000
2021-04-09 19:00:46,Elektronika,Laptop,2,2500,5000
2021-04-11 21:07:47,Elektronika,Laptop,4,2500,10000
2021-04-17 17:54:24,Elektronika,Laptop,3,2500,7500
2021-04-04 11:18:41,Elektronika,Laptop,5,2500,12500
2021-04-19 09:38:03,Elektronika,Laptop,5,2500,12500
2021-04-08 05:07:41,Elektronika,Laptop,3,2500,7500
2021-04-25 21:19:03,Elektronika,Laptop,2,2500,5000
2021-04-18 14:10:59,Elektronika,Laptop,5,2500,12500
2021-04-23 10:34:43,Elektronika,Laptop,2,2500,5000
2021-05-27 14:36:41,Elektronika,Laptop,5,2500,12500
2021-05-08 15:19:15,Elektronika,Laptop,2,2500,5000
2021-05-25 10:01:15,Elektronika,Laptop,3,2500,7500
2021-05-17 22:39:28,Elektronika,Laptop,2,2500,5000
2021-05-27 07:19:07,Elektronika,Laptop,5,2500,12500
2021-05-27 08:28:32,Elektronika,Laptop,3,2500,7500
2021-05-12 20:04:08,Elektronika,Laptop,5,2500,12500
2021-05-07 21:42:29,Elektronika,Laptop,5,2500,12500
2021-05-21 18:55:55,Elektronika,Laptop,5,2500,12500
2021-05-08 23:13:17,Elektronika,Laptop,1,2500,2500
2021-06-04 06:32:39,Elektronika,Laptop,3,2500,7500
2021-06-27 15:05:35,Elektronika,Laptop,2,2500,5000
2021-06-11 18:38:25,Elektronika,Laptop,2,2500,5000
2021-06-08 23:32:44,Elektronika,Laptop,5,2500,12500
2021-06-19 06:58:48,Elektronika,Laptop,4,2500,10000
2021-06-13 06:52:49,Elektronika,Laptop,3,2500,7500
2021-06-10 21:05:43,Elektronika,Laptop,1,2500,2500
2021-06-20 17:14:52,Elektronika,Laptop,4,2500,10000
2021-06-18 19:51:01,Elektronika,Laptop,2,2500,5000
2021-06-05 13:39:35,Elektronika,Laptop,1,2500,2500
2021-07-18 20:56:00,Elektronika,Laptop,4,2500,10000
2021-07-04 12:19:16,Elektronika,Laptop,2,2500,5000
2021-07-18 16:36:43,Elektronika,Laptop,2,2500,5000
2021-07-20 04:04:36,Elektronika,Laptop,3,2500,7500
2021-07-23 16:07:20,Elektronika,Laptop,5,2500,12500
2021-07-03 23:31:54,Elektronika,Laptop,3,2500,7500
2021-07-25 15:21:37,Elektronika,Laptop,4,2500,10000
2021-07-14 08:29:39,Elektronika,Laptop,1,2500,2500
2021-07-06 19:11:11,Elektronika,Laptop,2,2500,5000
2021-07-26 02:04:11,Elektronika,Laptop,5,2500,12500
2021-08-25 22:48:44,Elektronika,Laptop,4,2500,10000
2021-08-27 17:11:36,Elektronika,Laptop,1,2500,2500
2021-08-14 22:05:50,Elektronika,Laptop,5,2500,12500
2021-08-01 08:41:51,Elektronika,Laptop,1,2500,2500
2021-08-20 00:06:05,Elektronika,Laptop,4,2500,10000
2021-08-20 07:25:59,Elektronika,Laptop,3,2500,7500
2021-08-23 08:48:04,Elektronika,Laptop,3,2500,7500
2021-08-23 13:47:35,Elektronika,Laptop,5,2500,12500
2021-08-12 21:36:29,Elektronika,Laptop,4,2500,10000
2021-08-05 01:58:49,Elektronika,Laptop,2,2500,5000
2021-09-14 04:34:28,Elektronika,Laptop,2,2500,5000
2021-09-10 22:54:43,Elektronika,Laptop,3,2500,7500
2021-09-17 00:00:21,Elektronika,Laptop,4,2500,10000
2021-09-10 02:54:49,Elektronika,Laptop,2,2500,5000
2021-09-12 00:07:28,Elektronika,Laptop,4,2500,10000
2021-09-10 01:53:49,Elektronika,Laptop,1,2500,2500
2021-09-15 22:19:51,Elektronika,Laptop,1,2500,2500
2021-09-17 20:05:35,Elektronika,Laptop,1,2500,2500
2021-09-19 17:20:32,Elektronika,Laptop,4,2500,10000
2021-09-22 07:23:38,Elektronika,Laptop,4,2500,10000
2021-10-07 04:42:53,Elektronika,Laptop,3,2500,7500
2021-10-17 11:16:21,Elektronika,Laptop,1,2500,2500
2021-10-20 20:52:08,Elektronika,Laptop,1,2500,2500
2021-10-06 01:28:25,Elektronika,Laptop,5,2500,12500
2021-10-22 03:56:27,Elektronika,Laptop,3,2500,7500
2021-10-06 15:22:59,Elektronika,Laptop,2,2500,5000
2021-10-15 14:49:23,Elektronika,Laptop,2,2500,5000
2021-10-02 10:47:12,Elektronika,Laptop,3,2500,7500
2021-10-09 03:19:03,Elektronika,Laptop,3,2500,7500
2021-10-02 11:31:40,Elektronika,Laptop,1,2500,2500
2021-11-27 12:28:18,Elektronika,Laptop,4,2500,10000
2021-11-27 14:01:44,Elektronika,Laptop,1,2500,2500
2021-11-02 06:27:02,Elektronika,Laptop,3,2500,7500
2021-11-05 13:42:01,Elektronika,Laptop,3,2500,7500
2021-11-13 23:51:19,Elektronika,Laptop,4,2500,10000
2021-11-22 14:34:36,Elektronika,Laptop,5,2500,12500
2021-11-14 00:42:01,Elektronika,Laptop,3,2500,7500
2021-11-02 16:58:13,Elektronika,Laptop,3,2500,7500
2021-11-13 21:32:15,Elektronika,Laptop,1,2500,2500
2021-11-06 03:43:13,Elektronika,Laptop,1,2500,2500
2021-12-15 05:34:40,Elektronika,Laptop,2,2500,5000
2021-12-02 10:53:40,Elektronika,Laptop,3,2500,7500
2021-12-11 16:11:35,Elektronika,Laptop,2,2500,5000
2021-12-26 06:15:40,Elektronika,Laptop,5,2500,12500
2021-12-06 20:47:50,Elektronika,Laptop,3,2500,7500
2021-12-22 18:38:38,Elektronika,Laptop,5,2500,12500
2021-12-16 08:55:29,Elektronika,Laptop,5,2500,12500
2021-12-27 05:12:42,Elektronika,Laptop,4,2500,10000
2021-12-05 00:02:10,Elektronika,Laptop,5,2500,12500
2021-12-21 05:08:09,Elektronika,Laptop,4,2500,10000
2022-01-25 21:07:17,Elektronika,Laptop,1,2500,2500
2022-01-06 14:26:55,Elektronika,Laptop,2,2500,5000
2022-01-05 04:23:41,Elektronika,Laptop,3,2500,7500
2022-01-25 11:21:05,Elektronika,Laptop,3,2500,7500
2022-01-25 19:24:20,Elektronika,Laptop,2,2500,5000
2022-01-03 01:26:27,Elektronika,Laptop,4,2500,10000
2022-01-22 09:00:40,Elektronika,Laptop,1,2500,2500
2022-01-07 01:26:13,Elektronika,Laptop,4,2500,10000
2022-01-04 12:38:59,Elektronika,Laptop,1,2500,2500
2022-01-04 19:42:55,Elektronika,Laptop,1,2500,2500
2022-02-25 07:47:08,Elektronika,Laptop,4,2500,10000
2022-02-21 23:47:45,Elektronika,Laptop,1,2500,2500
2022-02-08 00:50:14,Elektronika,Laptop,2,2500,5000
2022-02-03 12:17:10,Elektronika,Laptop,1,2500,2500
2022-02-04 15:01:48,Elektronika,Laptop,2,2500,5000
2022-02-05 22:50:34,Elektronika,Laptop,5,2500,12500
2022-02-03 03:39:07,Elektronika,Laptop,4,2500,10000
2022-02-21 01:07:14,Elektronika,Laptop,5,2500,12500
2022-02-14 06:26:45,Elektronika,Laptop,1,2500,2500
2022-02-02 00:26:16,Elektronika,Laptop,4,2500,10000
2022-03-22 00:32:56,Elektronika,Laptop,1,2500,2500
2022-03-05 20:49:08,Elektronika,Laptop,3,2500,7500
2022-03-24 08:41:06,Elektronika,Laptop,3,2500,7500
2022-03-25 11:44:40,Elektronika,Laptop,1,2500,2500
2022-03-19 20:51:30,Elektronika,Laptop,2,2500,5000
2022-03-06 01:23:46,Elektronika,Laptop,2,2500,5000
2022-03-04 05:05:51,Elektronika,Laptop,2,2500,5000
2022-03-08 21:47:59,Elektronika,Laptop,5,2500,12500
2022-03-21 16:33:58,Elektronika,Laptop,1,2500,2500
2022-03-26 01:49:48,Elektronika,Laptop,5,2500,12500
2022-04-09 01:31:28,Elektronika,Laptop,5,2500,12500
